Order_ID,Order_Date,Ship_Date,Region,City,Category,Sub_Category,Customer_Segment,Payment_Mode,Sales,Quantity,Discount,Profit
ORD-11465,2023-03-03,2023-03-09,South,Mumbai,Electronics,Headphones,Consumer,Debit Card,49204.58,9,0.11,2603.85
ORD-11466,2023-11-30,2023-12-07,North,Mumbai,Electronics,Headphones,Corporate,Net Banking,12989.98,3,0.08,1893.28
ORD-11467,2024-05-04,2024-05-09,West,Mumbai,Furniture,Sofa,Consumer,Net Banking,10235.03,2,0.27,-1906.28
ORD-11468,2023-04-22,2023-04-29,North,Mumbai,Electronics,Laptop,Corporate,Credit Card,48432.18,2,0.21,-5906.52
ORD-11469,2024-06-20,2024-06-22,East,Ahmedabad,Office Supplies,Pen Set,Home Office,Net Banking,26283.85,8,0.02,5090.17
ORD-11470,2023-06-24,2023-07-01,South,Kolkata,Office Supplies,Desk Organizer,Corporate,UPI,17116.28,7,0.03,1790.17
ORD-11471,2025-12-07,2025-12-08,South,Pune,Electronics,Smartphone,Home Office,Credit Card,39881.13,3,0.04,5530.95
ORD-11472,2023-02-23,2023-02-28,West,Pune,Office Supplies,Printer,Corporate,Net Banking,10260.56,5,0.16,-950.57
ORD-11473,2024-06-02,2024-06-07,South,Delhi,Furniture,Chair,Home Office,UPI,12224.05,2,0.11,869.91
ORD-11474,2025-12-18,2025-12-19,North,Mumbai,Furniture,Sofa,Consumer,Net Banking,27095.15,5,0.07,-245.52
ORD-11475,2024-08-31,2024-09-07,South,Kolkata,Electronics,Smartphone,Corporate,UPI,1374.67,6,0.05,118.49
ORD-11476,2024-08-16,2024-08-23,West,Hyderabad,Office Supplies,Printer,Corporate,Net Banking,25770.75,3,0.25,-43.17
ORD-11477,2025-09-15,2025-09-21,North,Chennai,Office Supplies,Desk Organizer,Consumer,UPI,8599.0,4,0.0,1233.13
ORD-11478,2023-08-30,2023-09-03,West,Pune,Office Supplies,Notebook,Consumer,Net Banking,34439.76,7,0.04,6454.31
ORD-11479,2024-07-20,2024-07-23,West,Delhi,Electronics,Headphones,Home Office,UPI,14113.73,9,0.23,28.78
ORD-11480,2023-09-14,2023-09-16,East,Kolkata,Office Supplies,Notebook,Consumer,UPI,19450.25,7,0.07,-84.41
ORD-11481,2023-03-13,2023-03-18,North,Hyderabad,Office Supplies,Notebook,Home Office,Net Banking,28884.88,1,0.29,-5549.75
ORD-11482,2023-06-04,2023-06-08,East,Bangalore,Office Supplies,Desk Organizer,Home Office,Net Banking,31393.61,4,0.02,2624.49
ORD-11483,2023-05-01,2023-05-07,South,Chennai,Furniture,Table,Home Office,Credit Card,45654.31,2,0.22,-5413.21
ORD-11484,2025-03-07,2025-03-10,South,Chennai,Office Supplies,Printer,Consumer,Net Banking,36109.71,4,0.19,-4000.26
ORD-11485,2024-10-27,2024-10-30,West,Bangalore,Furniture,Chair,Consumer,UPI,41238.68,3,0.12,2029.3
ORD-11486,2024-01-07,2024-01-11,South,Mumbai,Electronics,Smartphone,Home Office,UPI,5818.8,2,0.27,-1073.74
ORD-11487,2023-07-07,2023-07-14,East,Mumbai,Electronics,Tablet,Corporate,UPI,848.62,9,0.06,36.52
ORD-11488,2024-09-21,2024-09-28,West,Hyderabad,Furniture,Table,Home Office,Net Banking,33311.56,4,0.27,-3978.23
ORD-11489,2023-11-21,2023-11-23,West,Mumbai,Electronics,Smartphone,Home Office,Debit Card,39857.96,6,0.3,-7219.81
ORD-11490,2025-09-04,2025-09-09,West,Mumbai,Office Supplies,Notebook,Consumer,Credit Card,3557.24,1,0.09,-71.03
ORD-11491,2024-11-23,2024-11-29,South,Ahmedabad,Furniture,Chair,Consumer,Net Banking,13950.02,3,0.06,587.75
ORD-11492,2023-11-02,2023-11-06,North,Pune,Furniture,Table,Consumer,UPI,5080.16,2,0.29,-579.46
ORD-11493,2023-01-24,2023-01-26,East,Ahmedabad,Office Supplies,Pen Set,Home Office,Net Banking,21099.97,7,0.3,-1811.01
ORD-11494,2025-05-16,2025-05-18,East,Bangalore,Furniture,Chair,Consumer,Net Banking,14433.13,6,0.02,780.48
ORD-11495,2023-07-22,2023-07-29,East,Mumbai,Electronics,Smartphone,Corporate,UPI,29248.04,2,0.07,1204.4
ORD-11496,2024-12-02,2024-12-09,East,Pune,Electronics,Tablet,Home Office,Debit Card,24415.16,8,0.05,1763.83
ORD-11497,2025-03-18,2025-03-20,North,Ahmedabad,Furniture,Wardrobe,Corporate,Net Banking,32046.46,7,0.04,4052.19
ORD-11498,2024-01-21,2024-01-26,North,Delhi,Electronics,Laptop,Corporate,Net Banking,15343.78,3,0.14,1123.34
ORD-11499,2025-06-18,2025-06-23,East,Mumbai,Furniture,Table,Consumer,Debit Card,21887.33,1,0.27,-3016.33
